480,10,5,16
0.6930661317127371,0.9381004481231616,0.597732167456124,-0.6566157676515896,-0.08084683220274047
0.43174500335069976,0.4615507328425579,-0.10290385326830465,-0.12384497505825243,-0.7829777672270091
0.21023399427434475,-0.47183989307194807,0.4969642311170641,-0.22541437807740938,0.7612487024733783
-0.0599891024190764,-0.9517990294331393,-0.8670640444755466,-0.984353714441278,0.07493617566840838
-0.490678174890141,0.5251338058508155,-0.9298027409370204,-0.8083143471933745,0.801647928275717
0.8141458880329671,0.013916620185421502,0.09639808557635132,-0.9197060027965938,0.7936461839072564
0.2216091731640193,0.176281889635868,0.6756852870473176,0.6745539820412061,-0.641829365864907
0.02393951137612893,0.2674006018928503,0.26866896916350247,-0.5415189228920632,-0.8683888754909346
-0.0430173580329114,0.20118231392060482,0.4256918909507774,-0.46833379386807716,0.764040094888013
-0.15639978971169555,0.6149644790314579,-0.06099328481471544,-0.8928380991336491,-0.3578226276347456
-0.3023262357271761,-0.1254874203592804,-0.2676263745690093,0.6349041375593165,-0.4632962359351427
-0.15262626236192012,0.4217010292385066,0.17105810901360852,0.4264937768027741,-0.7103648253863875
0.3101290675606112,-0.5740070649168638,-0.404729204647005,-0.12503411667010744,-0.49047553485034734
0.6476778711374656,-0.5514349506206324,-0.41002960419042367,0.20024056809558055,0.5141502207938855
-0.18377779422073792,0.41694979622408157,-0.9545301991472217,0.9161127795063577,0.6397230569811088
-0.3460578160717549,0.38725258056127476,-0.18531293022893602,0.02014223314348018,0.1513149994703975
0.40068234745697295,-0.7856650636785436,0.6266752403158506,0.5942989041000184,0.3029505922041362
-0.7021650331680853,-0.7645957647162653,-0.14724500112647498,0.8249383955144041,0.6523537479421415
0.3251540371585082,0.22587650690558148,-0.4030069191218155,-0.16533133168933456,0.10642012569476633
0.8621413459313558,-0.957091963864142,-0.18301699409411287,0.32373583632905945,-0.08407269171154641
-0.29390243720359943,-0.25827002672502264,0.8434524455546042,0.988422115570349,0.8365257921663509
-0.5509224723726569,0.8645710845934083,0.7479647868910568,0.8601826963314656,-0.4168707823931763
-0.675918024787878,0.05262130066952575,0.257932306192608,0.5250566115095925,-0.7266273441496656
0.7234504758887808,0.8482889777173328,0.974204980562112,0.7955451731501413,0.14410668375276847
0.24262025290121492,0.4691906474238279,0.9120777717665538,0.7539010421704437,-0.16394088978736954
0.03816771635133942,-0.9891240225294473,-0.9200071973801522,-0.19866173772060636,-0.463229334474182
0.25201615674002786,0.6927867156593135,0.7757306105670212,0.9192918061335358,0.43849411771778635
0.12157050926931134,0.5579004230250801,-0.2839876699398025,-0.4961957616380541,0.24300962018665406
0.3991456474452528,-0.9810254138891086,-0.4658850152126204,-0.22549132733888433,-0.9609772010874245
-0.5782788958911018,0.8937166844317446,-0.14801290720321436,-0.8036236156576433,-0.3278669377071801
-0.4414587468342188,0.6506581216505394,0.3163758418587097,0.4046805951728041,-0.028111629246124314
-0.4456593140260645,0.9720994133832146,0.37129118923636906,-0.9758078577467506,0.37013008213041765
-0.4325481061021914,-0.7993535066332347,0.6545171806499603,0.9766600278881534,0.030555045376550627
0.6925755217223843,0.1107869333189333,0.6470775891811298,-0.4764958203109384,-0.5367324201875137
0.8524450650771036,0.5746803198471868,-0.8303417841891481,0.39351704587151026,-0.9865754989096831
-0.9987582877434955,0.06580807648992781,-0.36936077965609093,-0.9116958921963041,0.3352376966072057
-0.34157593175200684,-0.17299373945395358,0.1625920306801858,-0.45906591253059315,0.8150406264557419
-0.3764757780647938,0.08854473299536325,0.0798859176592408,0.7243988934571701,-0.014660221521686001
