480,10,5,16
-0.47801303210182855,-0.07423318052551964,0.14784966081870077,0.4465739830326565,-0.34407640921592675
0.8158072956057667,-0.8108930064826674,0.6236772533085209,0.9826257642885876,0.7599412667670598
-0.6595536633088184,0.2914931743390381,-0.905817177540361,0.819697965666591,-0.8091975876345887
0.7016617344036038,-0.9461434162774647,0.4524630026052774,-0.8091519827991827,0.21147453344778477
0.3760477249316265,0.6936261679241873,0.06789084350854724,-0.9168910272116264,-0.4865769049481974
0.1788398645253244,0.31235260378140595,0.6780831053630927,0.6631713094220881,-0.5881114557766187
-0.1545379043005768,0.5589058983694657,0.4232614310222669,-0.9909686063364216,-0.129534178909684
-0.053253135690504605,0.6030629841709003,0.30329572539100136,0.9791779241235006,-0.03452141138922937
0.9825374900022161,-0.9092862721827768,-0.4942390314099252,0.8965809811113226,-0.9095851747642143
-0.27000104292128224,-0.5805700759889665,0.46595602070629427,0.6935881663871661,-0.7084668104382086
0.874741378739945,0.09244636198014478,-0.25621544618371983,-0.580689748010232,-0.030349405776465055
-0.8569845029059151,-0.39768720218342724,-0.9295630856043773,0.2909338442227729,0.8267377487501322
-0.04930673586646206,-0.9931207886116027,-0.751313417462053,-0.5994305701154601,-0.21755897460506723
0.9210979462257569,-0.3198179394061518,-0.5821421392971995,-0.9747270978267826,-0.3355713441420569
0.17696541808012123,-0.7262489497416782,-0.5518531728975906,0.2998578986409193,0.28747815739198446
0.2640035044194018,-0.9553859547447676,-0.9220017300700631,0.48386654860093903,0.12950590564714992
-0.11418536634874954,-0.30448401073984943,-0.1249778701316211,-0.9337586821607926,0.4707290664837551
-0.13186142285520286,0.272986284579263,0.568488417129559,-0.5686629361771647,0.4956929806563586
-0.5705960365010063,-0.5807248886405729,0.78129919127839,0.19061028834959415,-0.24026570978304673
-0.7469899718252722,0.7727239639569925,-0.4653910044790863,0.6304324331991136,0.21818158054330938
-0.34318835807205406,-0.979658825216638,-0.6340956487296121,0.7394095371942764,-0.29562944355073895
-0.9018723214846163,0.7264148749468906,0.4840809134009314,0.15451632872185872,0.5004936496824914
-0.49947592387244644,0.365998483862245,0.7604603922476896,-0.33902947093654223,-0.5463097146253246
-0.8192678731963934,-0.6348062531059702,-0.624838261975782,-0.40088557143001746,-0.9626314819017088
0.6480613462410141,0.033571054247471865,-0.1707586077007408,0.7555844126413611,0.4760632061910355
-0.02824868977713635,0.3963910402861417,0.3752781245354906,-0.776585682244016,0.8423220171217058
