480,10,5,16
-0.9448023603965268,0.7642288631301108,-0.23234446552886867,-0.7559387947370129,-0.7491219766984951
0.28874323942281066,-0.5559551948308328,-0.819808481741829,-0.4488138427322561,0.923304502008526
-0.5916463365183056,-0.3876383944025914,-0.6490336424968848,0.33610566637546935,0.33172246102662784
0.4592453125005507,0.6671338233045108,-0.49813679678975253,-0.3740749124247642,0.20602246738883068
-0.942963891686766,-0.8434240072375887,0.8484007006005121,-0.6206473296446919,0.8913039307722375
0.11352605744031075,0.46159392823720236,0.7238890918920644,0.7637283890415958,0.9069843217253828
0.6849337661013177,0.10985460348391385,0.9442229878375132,0.7339842330735715,-0.009193110929568427
0.17498320847648063,-0.27869177727209293,-0.26291781148644544,0.8418690932816044,-0.014916225159968599
-0.8212037415071376,0.6199750781166131,0.35157290120771334,-0.4435662411624617,0.8170511836635161
0.895660918936966,0.15799436010563772,0.42885257097251617,-0.04314245289095986,-0.9575501154988826
-0.3267809197610092,0.07748421472807965,-0.8172930990491307,-0.7666550132978363,0.3548135018008929
-0.842047940590481,0.05126872601479637,-0.2635290925261635,-0.22806388188218207,-0.7796797760671799
-0.6338953204753013,0.5911445647157021,-0.7154561761399794,0.06057624922101934,-0.5681113673241822
-0.9436452341274655,0.2070084184425347,-0.6909129932708775,-0.2297177564305235,0.7446740672820895
0.7831942127563529,0.42337700745528384,0.5137676093156365,-0.7997366052718422,-0.9765113817855553
0.8281681644717309,-0.037667168193833644,0.2722158702306694,0.38603359309440033,-0.7372998696095572
-0.7418226511761075,0.8663741868297068,-0.0666219457668411,0.31789798031614325,-0.12811035042538643
0.5626752955946799,0.6169653686467056,-0.510211256782857,-0.056889367977569494,-0.3969713678742355
0.5273391999242425,-0.9545385176445964,-0.2714331922683084,-0.30731687092109605,-0.9288976780016545
-0.46530051797779337,0.36523244941403155,-0.5017794043841481,-0.6739162014323135,0.30165775867614864
0.3835583736099393,-0.7981486503055819,0.9004200123990429,0.9880210986486926,0.13944942251450376
0.34201430686917833,0.32030669176929827,-0.505684555961778,0.7818936157492948,0.627616396448746
0.050841325285853944,-0.8769567877408588,0.09078950391910201,0.13361552815924704,-0.4823124465030564
0.5621848446176498,-0.9213515960114016,0.8678510763261562,0.6866217029886175,-0.2529992805316894
-0.03542353087862948,-0.14286540229161582,0.21449965854231334,0.6213819531575835,0.16244778848481456
0.5581722769975344,0.3571089874152591,-0.1973288850861703,-0.6334796143832835,0.4316341945234985
0.94319084718648,0.3224559420375872,-0.4330449235490541,-0.7767117194733821,-0.1769408016698497
0.8373678625431635,0.3156682424422923,0.6987457376950152,-0.4673843798608046,0.860174313799863
0.6701157339778554,-0.5857004600080273,0.7742317708932611,-0.7848666438961025,0.05690109441626823
-0.5672592167977719,-0.35112889795821256,-0.5471260894636594,-0.07652541144298697,0.4536063724849435
0.0843090929562329,0.9225984726072343,-0.4294586776612872,0.38258565335095995,0.5548123059830954
-0.17858488404453832,0.30018056018505734,0.6816860174854342,0.08632675187115657,-0.9259731377940237
0.6746015987824303,-0.7077917957738511,0.7832335911416515,0.7402444838300455,-0.7661102078278708
0.8950085201442897,0.511337285624462,0.8976283728950523,-0.07198670954319963,0.5948321306569369
0.6860685860340787,0.058613089273596986,0.4952793116764149,0.8689923567431659,-0.5344334264939508
0.5390309784023062,0.9389446237668784,-0.7013286219955861,0.18899456514206503,0.6286333406907856
-0.12378903411600839,-0.9075726780289028,-0.48686294235231964,0.4518268303475088,0.6789835927356631
0.40803920950861605,0.4173063273847908,0.7480528857719424,0.15773473074140965,0.23128397277492052
-0.4214774233154639,-0.7968015855540282,-0.791366197351651,-0.31222085369415464,-0.937280091259254
-0.7078264019152485,-0.03314522315150037,0.6024807621680961,-0.9041982881119961,-0.6418723807980706
-0.43366941708355466,-0.6749988849682957,-0.5378535712412116,-0.4217945385737014,-0.9976576780518014
-0.5451698834527514,0.9395632582331017,-0.9473720711047855,0.12433680407207715,-0.04482179510552764
-0.33333536166044,0.025189475452860988,0.24500871983299577,0.9506657239301537,-0.7572237598954317
-0.5750018179947174,-0.841223180283245,0.48247625053447063,0.3740469690031323,0.24170327835357042
-0.4953695727725893,0.4728919825424158,0.5681851261237212,-0.8600406919613164,0.2031976635070083
0.6570240992704353,-0.7711630275735171,0.8250090892915283,0.30641726944338865,0.1883991026552645
-0.01187762410822435,0.0652221243929052,0.6360189351906131,-0.7024182011813833,0.36848802780569034
0.49489461705966753,-0.818158794783421,-0.6792658982286199,-0.6849227404466256,-0.5933047663993885
-0.18011047192085372,0.6719102979380382,-0.520366192196146,0.7529759717232269,-0.5989601915818381
-0.22721822985497608,0.9939082515680782,0.11114993524292327,0.556376675597205,0.6434084214697147
0.6314194891801292,-0.8236747889851221,-0.49852049490467865,-0.7417748941192355,0.17055709756591275
0.9970897267483481,0.23000802744249627,-0.5397318221538281,0.7318718351874531,-0.3682219147493835
-0.7529818924611451,-0.3502135197039087,0.3311448015359051,0.5274333078407851,-0.16100344523813837
0.5753267248081364,-0.9647614601594532,0.220222058190769,0.26220414891227195,-0.9178847904806964
-0.5651494265011818,-0.13992965967855175,0.697244503816127,0.5680031951659399,-0.685671239240585
-0.5279416614158556,0.3967177785806111,-0.6645099332597852,-0.567470548716851,-0.7144702870224076
-0.06810829201636937,-0.23529527190889166,0.7727471875998904,0.7933367676336653,0.18005030367610408
-0.1114667396186182,0.030967793380383357,0.5936360111390901,-0.6608210519800595,0.40634210400764004
-0.006567971499759739,0.25409961660358826,-0.5910489871443594,0.9767837455510673,0.8626732500925893
-0.35153818795051195,-0.8085780090398862,0.720472546720831,0.5484522894097583,0.17976613743482184
0.6899755054641128,-0.8321246927549677,-0.7893715460816764,0.19263416933702393,-0.04906352536303871
0.4834011613898952,0.25924101302508107,0.2823640053517129,-0.9179556433799057,-0.27770711876091503
0.009570917977893778,-0.25353309266083324,-0.12365897618741961,-0.09236435862621462,-0.5583746616271477
-0.05149042511617408,-0.12895236726754455,-0.7635767598361938,0.4677170073698018,-0.5556858901353958
